ID,Type,Group,PAR,Date,Time,Channel,User,SensorID,Sensor_Name,delta_t,Time_Unit,Value,O2_Unit,Mode,Phase,Phase_Unit,Amplitude,Amplitude_Unit,Temp,Temp_Unit,Pressure,Pressure_Unit,Salinity,Salinity_Unit,Error,Cal0,Cal0_Unit,T0,T0_Unit,O2Cal2nd,O2_Unit,Cal2nd,Cal2nd_Unit,T2nd,T2nd_Unit,CalPressure,CalPressure_Unit,f1,dPhi1,dkSv1,dPhi2,dkSv2,m,Cal_Mode,SignalLEDCurrent,User_Signal_Intensity,ReferenceLEDCurrent,Reference_Amplitude,Device_Serial,FwVersion,SwVersion,Sensor_Type,BatchID,Calibration_Date,Sensor_Lot,PreSens_Calibr,Battery_Voltage,Battery_Voltage_Unit,Cal0_Amplitude,Cal0_Amplitude_Unit,Cal2nd_Amplitude,Cal2nd_Amplitude_Unit
b1.5,Blank,22,0,09/19/2022,08:27:10,1,Luka,904702187,POF1,0.664,min,235.252,μmol/L,Humid,27.709,deg,12127,µV,17.674,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,38401.08,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b1.5,Blank,22,0,09/19/2022,08:27:20,1,Luka,904702187,POF1,0.831,min,235.687,μmol/L,Humid,27.687,deg,12127,µV,17.68,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,38399.09,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b1.5,Blank,22,0,09/19/2022,08:27:30,1,Luka,904702187,POF1,0.997,min,235.242,μmol/L,Humid,27.705,deg,12131,µV,17.687,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,38384.91,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b1.5,Blank,22,0,09/19/2022,08:27:40,1,Luka,904702187,POF1,1.164,min,235.093,μmol/L,Humid,27.714,deg,12131,µV,17.68,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,38385.95,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b1.5,Blank,22,0,09/19/2022,08:27:50,1,Luka,904702187,POF1,1.33,min,235.599,μmol/L,Humid,27.691,deg,12162,µV,17.68,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,38379.27,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b1.5,Blank,22,0,09/19/2022,08:28:00,1,Luka,904702187,POF1,1.497,min,235.396,μmol/L,Humid,27.698,deg,12167,µV,17.687,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,38371.09,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b1.5,Blank,22,0,09/19/2022,08:28:10,1,Luka,904702187,POF1,1.664,min,235.104,μmol/L,Humid,27.709,deg,12169,µV,17.693,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,38364.25,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b1.5,Blank,22,0,09/19/2022,08:28:20,1,Luka,904702187,POF1,1.831,min,235.44,μmol/L,Humid,27.696,deg,12168,µV,17.687,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,38355.66,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b1.5,Blank,22,0,09/19/2022,08:28:30,1,Luka,904702187,POF1,1.997,min,235.374,μmol/L,Humid,27.699,deg,12163,µV,17.687,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,38349.91,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b1.5,Blank,22,0,09/19/2022,08:28:40,1,Luka,904702187,POF1,2.164,min,235.545,μmol/L,Humid,27.689,deg,12171,µV,17.693,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,38345.32,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b1.5,Blank,22,0,09/19/2022,08:28:50,1,Luka,904702187,POF1,2.331,min,235.231,μmol/L,Humid,27.701,deg,12173,µV,17.699,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,38339.67,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b1.5,Blank,22,0,09/19/2022,08:29:00,1,Luka,904702187,POF1,2.497,min,235.832,μmol/L,Humid,27.676,deg,12171,µV,17.693,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,38333.35,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b1.5,Blank,22,0,09/19/2022,08:29:10,1,Luka,904702187,POF1,2.664,min,235.001,μmol/L,Humid,27.707,deg,12170,µV,17.712,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,38325.52,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b1.5,Blank,22,0,09/19/2022,08:29:20,1,Luka,904702187,POF1,2.831,min,235.662,μmol/L,Humid,27.677,deg,12172,µV,17.712,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,38317.09,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b1.5,Blank,22,0,09/19/2022,08:29:30,1,Luka,904702187,POF1,2.997,min,235.358,μmol/L,Humid,27.693,deg,12175,µV,17.705,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,38317.25,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b1.5,Blank,22,0,09/19/2022,08:29:40,1,Luka,904702187,POF1,3.164,min,235.27,μmol/L,Humid,27.697,deg,12172,µV,17.705,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,38310.44,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b1.5,Blank,22,0,09/19/2022,08:29:50,1,Luka,904702187,POF1,3.331,min,235.287,μmol/L,Humid,27.694,deg,12171,µV,17.712,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,38300.76,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b1.5,Blank,22,0,09/19/2022,08:30:00,1,Luka,904702187,POF1,3.497,min,235.635,μmol/L,Humid,27.676,deg,12168,µV,17.718,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,38300.44,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b1.5,Blank,22,0,09/19/2022,08:30:10,1,Luka,904702187,POF1,3.664,min,234.847,μmol/L,Humid,27.714,deg,12180,µV,17.712,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,38294.44,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b1.5,Blank,22,0,09/19/2022,08:30:20,1,Luka,904702187,POF1,3.83,min,235.657,μmol/L,Humid,27.675,deg,12175,µV,17.718,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,38287.13,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b1.5,Blank,22,0,09/19/2022,08:30:30,1,Luka,904702187,POF1,3.997,min,234.798,μmol/L,Humid,27.714,deg,12174,µV,17.718,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,38284.56,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b1.5,Blank,22,0,09/19/2022,08:30:40,1,Luka,904702187,POF1,4.164,min,235.238,μmol/L,Humid,27.694,deg,12179,µV,17.718,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,38274.72,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b1.5,Blank,22,0,09/19/2022,08:30:50,1,Luka,904702187,POF1,4.331,min,235.569,μmol/L,Humid,27.679,deg,12175,µV,17.718,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,38273.68,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b1.5,Blank,22,0,09/19/2022,08:31:00,1,Luka,904702187,POF1,4.497,min,235.035,μmol/L,Humid,27.701,deg,12180,µV,17.724,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,38270.54,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b1.5,Blank,22,0,09/19/2022,08:31:10,1,Luka,904702187,POF1,4.664,min,235.211,μmol/L,Humid,27.693,deg,12179,µV,17.724,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,38257.21,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b1.5,Blank,22,0,09/19/2022,08:31:20,1,Luka,904702187,POF1,4.83,min,235.779,μmol/L,Humid,27.665,deg,12174,µV,17.73,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,38258.67,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,420,09/19/2022,08:43:46,2,Luka,104693451,POF2,0,min,322.308,μmol/L,Humid,24.405,deg,3705,µV,17.898,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35799.53,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,420,09/19/2022,08:43:56,2,Luka,104693451,POF2,0.161,min,321.555,μmol/L,Humid,24.43,deg,3698,µV,17.891,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35798.6,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,420,09/19/2022,08:44:06,2,Luka,104693451,POF2,0.327,min,321.617,μmol/L,Humid,24.424,deg,3696,µV,17.904,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35783.77,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,420,09/19/2022,08:44:16,2,Luka,104693451,POF2,0.494,min,325.814,μmol/L,Humid,24.299,deg,3691,µV,17.898,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35784.51,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,420,09/19/2022,08:44:26,2,Luka,104693451,POF2,0.66,min,320.05,μmol/L,Humid,24.472,deg,3681,µV,17.904,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35774.81,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,420,09/19/2022,08:44:36,2,Luka,104693451,POF2,0.827,min,324.418,μmol/L,Humid,24.339,deg,3678,µV,17.904,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35773.7,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,420,09/19/2022,08:44:46,2,Luka,104693451,POF2,0.994,min,325.613,μmol/L,Humid,24.303,deg,3688,µV,17.904,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35779.54,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,420,09/19/2022,08:44:56,2,Luka,104693451,POF2,1.16,min,332.561,μmol/L,Humid,24.095,deg,3668,µV,17.91,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35772.55,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,420,09/19/2022,08:45:06,2,Luka,104693451,POF2,1.327,min,325.047,μmol/L,Humid,24.318,deg,3672,µV,17.91,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35767.9,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,420,09/19/2022,08:45:16,2,Luka,104693451,POF2,1.494,min,327.583,μmol/L,Humid,24.242,deg,3657,µV,17.91,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35764.94,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,420,09/19/2022,08:45:26,2,Luka,104693451,POF2,1.66,min,324.781,μmol/L,Humid,24.326,deg,3660,µV,17.91,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35750.35,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,420,09/19/2022,08:45:36,2,Luka,104693451,POF2,1.827,min,329.298,μmol/L,Humid,24.189,deg,3661,µV,17.916,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35760.97,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,420,09/19/2022,08:45:46,2,Luka,104693451,POF2,1.994,min,327.381,μmol/L,Humid,24.246,deg,3652,µV,17.916,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35746.36,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,420,09/19/2022,08:45:56,2,Luka,104693451,POF2,2.161,min,330.448,μmol/L,Humid,24.153,deg,3632,µV,17.922,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35746.37,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,420,09/19/2022,08:46:06,2,Luka,104693451,POF2,2.328,min,330.448,μmol/L,Humid,24.153,deg,3629,µV,17.922,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35735.93,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,420,09/19/2022,08:46:16,2,Luka,104693451,POF2,2.493,min,331.059,μmol/L,Humid,24.135,deg,3635,µV,17.922,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35743.3,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,420,09/19/2022,08:46:26,2,Luka,104693451,POF2,2.661,min,332.696,μmol/L,Humid,24.087,deg,3625,µV,17.922,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35730.48,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,420,09/19/2022,08:46:36,2,Luka,104693451,POF2,2.827,min,326.241,μmol/L,Humid,24.276,deg,3614,µV,17.929,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35720.1,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,420,09/19/2022,08:46:46,2,Luka,104693451,POF2,2.994,min,326.073,μmol/L,Humid,24.279,deg,3618,µV,17.935,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35720.72,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,420,09/19/2022,08:46:56,2,Luka,104693451,POF2,3.16,min,328.789,μmol/L,Humid,24.198,deg,3604,µV,17.935,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35712.18,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,420,09/19/2022,08:47:06,2,Luka,104693451,POF2,3.327,min,332.591,μmol/L,Humid,24.084,deg,3601,µV,17.941,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35717.25,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,420,09/19/2022,08:47:16,2,Luka,104693451,POF2,3.494,min,333.447,μmol/L,Humid,24.059,deg,3592,µV,17.941,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35715.86,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,420,09/19/2022,08:47:26,2,Luka,104693451,POF2,3.66,min,332.351,μmol/L,Humid,24.091,deg,3598,µV,17.941,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35706.35,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,420,09/19/2022,08:47:36,2,Luka,104693451,POF2,3.827,min,331.737,μmol/L,Humid,24.109,deg,3588,µV,17.941,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35698.05,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,420,09/19/2022,08:47:46,2,Luka,104693451,POF2,3.994,min,331.634,μmol/L,Humid,24.11,deg,3580,µV,17.947,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35694.7,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,420,09/19/2022,08:47:56,2,Luka,104693451,POF2,4.16,min,340.612,μmol/L,Humid,23.851,deg,3573,µV,17.947,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35684.9,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,420,09/19/2022,08:48:06,2,Luka,104693451,POF2,4.327,min,332.863,μmol/L,Humid,24.074,deg,3571,µV,17.947,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35682.64,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
